"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC113250469",59.7540174060106,-2.27178125504526,0.42180965948555,6.86656585402125e-09,5.95259760920801e-08
"LOC113250470",12.8564091974393,1.78813491769544,0.496383917809965,4.12154054569547e-05,0.000174910292453775
"LOC113250489",7.34977910739609,-1.6980993146534,0.80707170146795,0.00385638183367829,0.00978228504806292
"LOC113250508",34.5629190257508,0.0311133150937845,0.254383998551428,0.897314834173667,0.926284174942404
"LOC113250514",7.36597906602463,2.47548145257374,0.700943118807643,4.62139832596623e-05,0.000193977836987643
"LOC113250527",59.988814305404,2.23591800562111,0.293572923322712,3.05801133441991e-15,7.05541177157011e-14
"LOC113250528",14.7349140078002,0.879409350631832,0.405348793324863,0.0115668455341863,0.0254588881005598
"LOC113250565",395.811397239265,0.937762456354146,0.152933688813663,3.55379002677426e-10,3.87666217382977e-09
"LOC113250605",32.6921001913371,3.05380034791538,0.624793132175694,7.55813487894844e-08,5.49427844371664e-07
"LOC113250607",262.307374265833,0.296333493885328,0.54623757676499,0.436907402032976,0.535477789450874
"LOC113250611",83.5047932381902,0.434452058097629,0.227711815655685,0.0440948036543174,0.0800775063791235
"LOC113250613",11.735530886315,-0.424811874326976,0.489239170079243,0.255643909345489,0.34888386298213
"LOC113250614",13.6994370385651,1.64907111003881,0.56030782664292,0.000451416184084367,0.00148287653993841
"LOC113250623",11.0844419040989,3.0820912436363,0.814417576881943,1.22505397229523e-05,5.84225955444768e-05
"LOC113250662",165.789789391184,1.19972209887934,0.270588973378213,2.48217803520521e-06,1.36950429263432e-05
"LOC113250691",10.8795276711853,1.168580551923,0.721494134092102,0.019314713500401,0.0395435208539702
"LOC113250723",18.3830955680287,0.643964433984482,0.332113032504843,0.0300295203055342,0.0576611219965926
"LOC113250748",5.38019496409956,0.954545389795304,1.13478249793091,0.0491702809773151,0.0879117285192085
"LOC113250773",53.2615863930292,0.902699594804515,0.245049810781267,9.55993609744617e-05,0.000370678541563983
"LOC113250780",2828.16522100063,-0.418861762042386,0.121033559540766,0.000442330102821283,0.0014560101295777
"LOC113250837",24.709466547967,-0.364497105096693,0.34838460859995,0.232532246125607,0.322758268647135
"LOC113250875",10.681409955217,-0.351470849600463,0.394620037020844,0.290979053971776,0.387957418235523
"LOC113250880",8.25478401642239,-3.16764420985751,0.786449402594978,6.06528822732155e-06,3.08597109288629e-05
"LOC113250915",19.5617558280248,0.289055213823231,0.359022390306204,0.355606913930789,0.455575381496583
"LOC113250920",47.5983084570728,0.182054751676061,0.314063348333691,0.521532344661347,0.614366007026148
"LOC113250922",83.2668448652419,0.371897072095811,0.379911607158911,0.25295014773914,0.345809688431275
"LOC113250924",15.4911255884517,0.316698953249774,0.471053560759243,0.387530805741612,0.487451448214043
"LOC113250982",12.4926829026529,-0.142422411690359,0.411191049104791,0.673479060811959,0.749300644435897
"LOC113251010",6.23244540565807,0.987050187741077,0.634248334716749,0.031769817070334,0.0604568486567543
"LOC113251097",152.727050500335,-0.818919700831405,0.172190609219737,9.55563809577857e-07,5.7018993719362e-06
"LOC113251160",13.552108281718,1.06315492410906,0.438977513952796,0.00445563053908457,0.0110982047720636
"LOC113251207",479.503453757013,-0.674144766437564,0.124278804715594,3.52753141187231e-08,2.71763114009368e-07
"LOC113251208",524.109108701912,-0.247822792161645,0.125465251576988,0.0446729984727445,0.0809910460678744
"LOC113251250",354.063150889336,-9.53003813089809,1.23174261723591,9.98035224517747e-16,2.43979525107178e-14
"LOC113251253",7.51890720155941,-0.859473573396683,0.640730629405588,0.0544960472769056,0.0960359569761309
"LOC113251278",23.5396240930868,0.324276682580473,0.388742874907742,0.326245150179581,0.425369498461226
"LOC113251286",9.71887891694314,0.187540195179309,0.392504594732833,0.571986897962636,0.660531846966797
"LOC113251310",9.21317583907182,-2.68929863448579,0.659759766228,4.89555750193101e-06,2.53169029912342e-05
"LOC113251329",6.14060292222163,-2.23548239119939,0.955440403453832,0.0015432149487455,0.0043685234715891
"LOC113251342",4.99719932776639,0.0329788370974121,0.520913457893044,0.92939675805179,0.949846715669606
"LOC113251380",56.3530308878342,-0.139343959614546,0.25074117752052,0.552382374307617,0.642474392522533
"LOC113251385",143.730143639081,2.93078396252378,0.26182866353204,3.84257616403048e-30,3.62681653984695e-28
"LOC113251387",71.2862359349098,-2.71797077292146,0.370650775640943,1.94687140873881e-14,3.93611458926002e-13
"LOC113251451",257.038194945285,0.31525247538201,0.192545651344069,0.0892830027859351,0.1458980649173
"LOC113251497",71.533372728909,1.55675492636805,0.355450625618643,1.99800521495157e-06,1.11987272289283e-05
"LOC113251513",123.387765309927,1.49082949103535,0.3384413140624,1.90387639736299e-06,1.07050501913514e-05
"LOC113251521",8.47331641177692,0.209951701074715,0.427418480021435,0.54692617927785,0.637346300294075
"LOC113251550",18.6921292547501,0.144070686515057,0.348718725275418,0.639032972949086,0.719136187997409
"LOC113251552",12.2101109748825,-0.927480659526944,0.541938510577076,0.0265433136581074,0.0519176434956358
"LOC113251556",5.50275074307623,-0.235494192323773,0.539735212809488,0.526863853622921,0.618870425691771
"LOC113251675",10.787382586171,-4.36084033699838,0.9669866988148,8.43152780719104e-07,5.092965975254e-06
"LOC113251717",138.97293035513,-0.622412361286818,0.202598621255851,0.00133074739674744,0.00384225283045842
"LOC113251731",30.6374718951038,2.10951127696283,0.424432950824908,7.58470007023995e-08,5.51131972991911e-07
"LOC113251739",12.3745629163217,0.40740372024687,0.451233394713482,0.259827900806242,0.353855127255414
"LOC113251740",16.6281659052867,1.20599453501658,0.607317157414974,0.00924933843702148,0.0209726134909339
"LOC113251748",164.680568986168,1.00164536612035,0.223283952733949,2.6085041825056e-06,1.4320403987939e-05
"LOC113251763",45.7807595410029,2.83812060166764,0.377289055413723,5.35526422393977e-15,1.19671481053428e-13
"LOC113251817",347.559813137625,-0.0771476391572039,0.167248565173545,0.634615105555419,0.715350403183877
"LOC113251920",25.2608526851467,0.301276774618236,0.42920276341792,0.389610302591109,0.489439276920504
"LOC113251944",123.797622383173,-0.560337542578763,0.183958616252522,0.00158937352464411,0.00448839083359497
"LOC113251962",10.5265632647411,1.08043871837391,0.518002025147136,0.00967949758707552,0.0218441545086156
"LOC113251995",9.08993408364444,-0.853444692835938,0.568439928328306,0.0444014010485037,0.0805679786682523
"LOC113251999",27.1059457769132,-0.010373156536286,0.32324679474827,0.96993106784817,0.977586972095717
"LOC113252015",53.8986583860993,0.202363548231872,0.254829958043806,0.397002593171302,0.496441249597403
"LOC113252020",212.562730032502,-0.161610917986384,0.139427860767415,0.236959124608768,0.32789718144608
"LOC113252091",95.5381107883108,0.975766066259754,0.291423545328262,0.000291762083981966,0.00100206281032919
"LOC113252094",8.97017517971368,-1.99621440524924,0.707678807231489,0.000477075757380408,0.00155702424514871
"LOC113252108",93.3937794503513,0.635123706165404,0.215462985728494,0.00198166837594157,0.00545484198929644
"LOC113252115",469.343392265506,-1.43577722072791,0.364785633566606,1.51589020789117e-05,7.09882254425024e-05
"LOC113252117",21.2222566848648,-0.240456553005555,0.405388585327475,0.474768391054317,0.571561428422938
"LOC113252151",431.718184783419,-0.636559318323125,0.144127358887741,6.31348575623016e-06,3.20578318749892e-05
"LOC113252152",1195.30938938838,-0.14498181866885,0.182769491745139,0.411907332833522,0.511047689056071
"LOC113252181",3922.95116804849,0.0407653447072151,0.148893798347437,0.782385326209706,0.837981734789812
"LOC113252195",280.48648365118,-0.0303707524894567,0.138570907910118,0.822409218428485,0.869349146868465
"LOC113252197",56.5019273032718,1.94812868116525,0.296968030278359,7.18142727968987e-12,1.02966849298559e-10
"LOC113252198",1442.49497099496,-0.29226935711305,0.16082159978242,0.0618168386736651,0.106894014165787
"LOC113252216",8.47831022968542,0.473399561697294,0.446413548385994,0.189494354015254,0.273316609329839
"LOC113252257",18.3583153332712,-0.0548443542879843,0.422682741031585,0.871589113867818,0.907191953800266
"LOC113252263",3004.54342117169,-8.39229751494498,0.518997786682469,4.12335912288933e-60,1.86608432099992e-57
"LOC113252265",884.490817549912,-1.16003335645733,0.268724391158262,4.35065358217555e-06,2.27052145846832e-05
"LOC113252266",3967.68099604918,-1.03635886247436,0.272185658971483,4.55885464584299e-05,0.00019176307077962
"LOC113252343",8.40078045355733,1.99177723208547,0.624003291932068,0.000172727684098557,0.000627680383845898
"LOC113252356",62.8820663434325,0.432305538657186,0.300519952743577,0.113761827973815,0.178781610162749
"LOC113252391",7.31303455492306,0.631889178546166,0.507950614211863,0.106823532824702,0.169828441213834
"LOC113252395",653.486584438285,1.55667373435406,0.290466022062945,1.40882624801414e-08,1.15493652008591e-07
"LOC113252398",63.4759155092274,-1.07446992733178,0.296637733318514,8.89168541207855e-05,0.000347285345260426
"LOC113252430",884.850314935489,-0.805342760102283,0.0970851855905235,5.42587065023207e-17,1.5496216339255e-15
"LOC113252432",8.55411846740938,0.430431400377302,0.647488269828426,0.271856950332095,0.367091571243868
"LOC113252448",432.321954912244,-4.82188589051893,1.0099922225517,7.53647727597826e-08,5.48079208574439e-07
"LOC113252454",22.3605089138968,-0.350655442241785,0.450420458440748,0.327005615392627,0.42607774336925
"LOC113252476",426.808350061727,-0.140292807714425,0.122242104601193,0.243839006006322,0.335523384736227
"LOC113252480",13.0529343208853,0.297948791013574,0.429594375764581,0.394507063745845,0.49414564613219
"LOC113252482",1252.70198521674,0.179595285826253,0.111796254225601,0.104467999469128,0.166623910232252
"LOC113252498",32.8964329721857,0.567677920748552,0.262831938505953,0.0203255139505784,0.0413730044086851
"LOC113252502",43.2518898414703,-1.324767427834,0.440467102062071,0.000519758954934336,0.0016740411595969
"LOC113252511",6.1230901430842,0.485620543819582,0.838769055501863,0.149071551329148,0.223753115142398
"LOC113252530",11.372811424904,0.814010744438886,0.458319903925101,0.0306694817497157,0.0586856410323593
"LOC113252532",266.342890989886,0.397793680747656,0.234394213642323,0.0726230160317826,0.122812707958318
"LOC113252541",9.72762762178467,0.023318558317622,0.384872000776079,0.944349225784198,0.960511948083391
"LOC113252568",33.0704000094526,0.72265940595195,0.342463347092025,0.0174910141501621,0.0363067622898225
"LOC113252581",109.629322565265,0.929018697953202,0.347912391350653,0.0027861518268409,0.00736823190646418
"LOC113252591",36.6297950834735,1.98980358948067,0.539051315403822,2.34327611283251e-05,0.000104599957995685
"LOC113252638",13.3673310329544,0.330230405770816,0.389610042851384,0.317622126429041,0.416187462268604
"LOC113252711",9784.95130918914,0.289559360932509,0.175461367191034,0.0873370873192039,0.143129024251063
"LOC113252716",78.8901149207849,0.580278282251766,0.20287094655919,0.00282902582193662,0.00746595480819098
"LOC113252724",79.7280720344695,0.0152908435673291,0.237279672371891,0.947027653767065,0.962348902584415
"LOC113252731",582.73922777198,0.866288326629433,0.156416469178956,1.39778261967446e-08,1.14748201103508e-07
"LOC113252759",148.935621474234,1.8362674772658,0.260111025304061,2.34923763071955e-13,4.0413298423197e-12
"LOC113252764",11.5130159420248,0.437228564959425,0.438747004082894,0.219480458203542,0.308308390828861
"LOC113252766",9.39159265248746,1.30282690941791,0.636891829088718,0.00726736211069733,0.0169567114987853
"LOC113252773",21.1913221111607,0.0106625536865825,0.37499545984125,0.975361022453168,0.981322004783873
"LOC113252786",25.3801722526927,-0.567942876398284,0.318670257347659,0.0473112805249258,0.0851046813444762
"LOC113252799",9.59170776442557,-1.02207222307142,0.654241976730974,0.02795126172396,0.0542740722062478
"LOC113252867",488.670919152103,3.16310105737056,0.155375255488128,3.75574478503263e-93,6.0262632232569e-90
"LOC113252870",34.0352223437462,-1.44655693123284,0.35532000757542,8.68237537395883e-06,4.28894277498946e-05
"LOC113252883",1188.14229601,-0.0229880042241358,0.176244063101636,0.891410294066906,0.921968455334363
"LOC113252902",63.8738419928475,0.61608906692209,0.433652402309848,0.0845792073129488,0.139607501082348
"LOC113252908",1065.82570450718,-0.260795865349687,0.144854329140724,0.0657095269249909,0.112610268009136
"LOC113252930",17.325052824313,-0.092823655726848,0.393154191694306,0.777744565466361,0.834530462671364
"LOC113252946",1581.95434402357,0.636870209589226,0.120398885171822,7.93206327973776e-08,5.7477419258692e-07
"LOC113252960",94.5977629940606,-0.315810054770308,0.175093616299862,0.06248538640978,0.107880961570245
"LOC113252965",91.7475242258189,0.0704383617826454,0.239320160027046,0.756699189880513,0.818451071529123
"LOC113252988",541.366193452267,1.09527594422397,0.330187296366914,0.000268414736265879,0.000932032283118782
"LOC113252995",14.4410201334572,0.164942990176509,0.382758353278779,0.614003115558637,0.697730813134814
"LOC113253006",1459.60745773045,-13.570026574741,1.44216490136309,4.6133788676737e-36,6.26354900111083e-34
"LOC113253016",15.7395369629137,0.130403433806465,0.407537232347554,0.701276159016158,0.773063781564874
"LOC113253023",12.1496393668985,-0.10316004065835,0.398863949179372,0.7558629407263,0.817762713241338
"LOC113253029",34.7573426786106,-0.90127751037298,0.486039352858102,0.0211516544013081,0.0427636540874098
"LOC113253045",6.8962346700728,1.34615892807656,0.616641268289215,0.00532082317310902,0.012955239206149
"LOC113253071",10.7312251314246,-3.88088128431393,0.727494483270608,1.62136563011304e-08,1.31271116383006e-07
"LOC113253108",7.85223753976828,1.06369752833283,0.5821335873892,0.0170149243513958,0.035477072038055
"LOC113253156",6.43858095262718,0.197039806398538,0.632183062361071,0.566257072934479,0.655158134204756
"LOC113253161",15.9537361609545,1.15180142028797,0.502918149187897,0.00526048362027209,0.0128277888778395
"LOC113253240",110.420855824532,1.08690879018971,0.184679718451841,1.3036801599667e-09,1.28260617744773e-08
"LOC113253247",27.9820837403773,-0.00574800045746881,0.286730658438682,0.981016526079848,0.985763830646702
"LOC113253249",2134.79892232249,0.0815838676737589,0.0990573402850377,0.404304188950242,0.503785488059817
"LOC113253301",5.18469085534469,-2.53544103903738,0.872490846957151,0.000370859775274934,0.00124608319695461
"LOC113253323",7.22259836008536,1.12259102705386,0.583354537181824,0.0129238006500975,0.0279986598102639
"LOC113253334",218.913710425831,-0.46856479200308,0.132563413681372,0.000315840270598485,0.00107658956664026
"LOC113253335",243.473247261019,-0.116696787459868,0.221389044537482,0.578556573358353,0.665679499333438
"LOC113253397",41.7221265036324,-0.272646016313396,0.340421423479271,0.363589950926117,0.463581783850752
"LOC113253398",15.4866707030312,0.414375332191816,0.459576507326609,0.256225178246121,0.349596041747375
"LOC113253409",83.6245940302537,0.2443598251497,0.274369997119227,0.336601260682652,0.43597360028244
"LOC113253421",233.85433138124,-0.953734507706764,0.268414470270038,0.000140812963358347,0.000524224594658261
"LOC113253425",25.6910591821391,1.14739144530135,0.356888671051896,0.000360600049387552,0.0012134586981297
"LOC113253436",25.5534472516558,0.201403030069507,0.386545859204216,0.539801102251164,0.630834235233599
"LOC113253437",360.65937864163,0.611299296242603,0.326326586194022,0.0364053819415187,0.0678444716785772
"LOC113253476",25.1287707209749,-3.20922663194062,0.415851123489937,1.43582290686642e-15,3.45262592727415e-14
"LOC113253485",7.3211111744163,1.53058408877947,0.793140226686698,0.00665969795081298,0.0157291139879364
"LOC113253517",6.32779454742512,4.34279479483635,1.13724196124315,9.16506946264486e-06,4.49592762689499e-05
"LOC113253526",1247.34547729232,-0.236403462461751,0.137791619286553,0.0801013828574948,0.133338621846155
"LOC113253553",400.189486844734,0.0981527119827202,0.156799580185959,0.522267103824834,0.615108393334333
"LOC113253603",10.1453791866612,0.574822244219995,0.422740759930214,0.101943545239904,0.163216942442335
"LOC113253604",73.5306761241593,1.13270416237603,0.379982431262691,0.000769502406034624,0.00237318145492069
"LOC113253608",17.0746913805899,0.782111484258521,0.357342140984307,0.0132124044437672,0.0285398284705043
"LOC113253631",119.237253164626,0.942249716602996,0.275396677508566,0.000237972651699872,0.000835531589915007
"LOC113253657",7.98023600901844,0.277370380076526,0.489949011406679,0.454079681131877,0.551398186934269
"LOC113253740",137.20617734236,0.107626579962971,0.152628998980617,0.471457124661504,0.568347105210426
"LOC113253742",83.0751589256068,0.198091394678622,0.460702182747628,0.583772891828875,0.670370301937518
"LOC113253800",124.011303214014,-1.19791911851469,0.202767626595324,9.55670929779864e-10,9.66624178258716e-09
"LOC113253825",79.5057005912856,0.824680767407401,0.186530053241092,4.71438235022691e-06,2.44372535922188e-05
"LOC113253843",15.3548071625102,0.434550265191644,0.37644544478449,0.179712578649953,0.261796551103637
"LOC113253852",15.9957359319457,1.59517180529056,0.421309920887163,2.63569240202587e-05,0.00011644548409451
"LOC113253906",15.8449221812841,1.52834402366869,0.868188302705131,0.00841236210183748,0.0193004278041637
"LOC113253908",7.24990104054267,0.687078883897437,0.602356549982833,0.104649479479263,0.16685305445429
"LOC113253919",41.2288983256825,-0.0770570408288329,0.284960462270632,0.767430788234052,0.826528765702405
"LOC113253922",197.979809311353,2.45159884030118,0.269898270607324,1.03055573547857e-20,4.28993130452752e-19
"LOC113253950",7.16476498686693,-2.59648903048913,0.874147782243171,0.00024538199497811,0.000858982985197074
"LOC113253952",793.765103867408,-0.0186897173489043,0.147186011841397,0.89547169347609,0.924972677050478
"LOC113253957",22.3886099658445,-0.625663359107917,0.386226033314676,0.0586078694895855,0.102145640020853
"LOC113253966",22.6290640878927,2.06375038751027,0.376073075255691,5.38888709380051e-09,4.78921738195262e-08
"LOC113253971",839.691404532436,-0.797751739075216,0.193162365359315,1.77191306051623e-05,8.16347311879702e-05
"LOC113254009",41.3676771793984,-0.267365353794188,0.33592474955199,0.368365657959696,0.468486371450399
"LOC113254033",7.01124452258494,-1.03303687030972,0.613748528775201,0.0230253170222078,0.0459985110856783
"LOC113254046",2040.55065000811,-5.42997652470848,1.56285682090097,1.30142259017515e-05,6.17642073584067e-05
"LOC113254085",12.6792533791055,-0.491844977684078,0.404587365315633,0.147583828436076,0.221859685878267
"LOC113254092",111.203462860015,-0.967984199446963,0.390584879349242,0.0043414343622363,0.0108490463001302
"LOC113254095",208.443623030617,-0.000978038235003978,0.165400767661603,0.993390063870455,0.995275106310762
"LOC113254111",56.2769656379146,0.17565073163405,0.330990218998637,0.552606391203049,0.642607906491884
"LOC113254124",230.434374389236,0.0302076317501431,0.27646973551822,0.907894872252523,0.934691116148917
"LOC113254133",1537.85148987959,0.641042756518649,0.141533900509887,3.75374511736485e-06,1.98423484041598e-05
"LOC113254165",256.80384944774,-0.535920140589103,0.247269444917627,0.0206548743585472,0.0419418468049192
"LOC113254193",28.8453248159363,0.676321309462414,0.305499141903107,0.0148624692701624,0.0315937110223253
"LOC113254212",7.29907290119454,2.0173350719223,0.612288578056115,0.000129479946848454,0.000487275279717529
"LOC113254224",1566.55678167291,-6.64587763660935,1.03869221760628,6.25630933189677e-12,9.04372315380655e-11
"LOC113254331",60.6897121126325,3.54089143641903,0.342662366748063,5.08165526768439e-26,3.5591752172472e-24
"LOC113254340",41.8200657773956,-2.2541703344355,0.389505151212638,7.47826747572184e-10,7.70977926089313e-09
"LOC113254384",8.70381564735452,0.117466125049333,0.398643310674851,0.726117004357567,0.793432112641126
"LOC113254385",66.416712958501,-0.103112051763961,0.281687820700307,0.689916881655276,0.763183474960023
"LOC113254390",89.4374316297913,-3.35608524064969,0.407769533976549,1.34585212774311e-17,4.04672743691072e-16
"LOC113254433",10.9044379679478,-0.074619919713545,0.421540687684206,0.826902456609945,0.872948642811504
"LOC113254434",158.390892857989,-0.0437630444175197,0.305764305024341,0.872639389052178,0.90782065405935
"LOC113254436",115.503461716001,-0.472102282674841,0.429730465307672,0.178499580035482,0.260373354349278
"LOC113254437",53.5783611740682,1.74004583070575,0.262614215000371,5.66002345601419e-12,8.2972935214826e-11
"LOC113254439",7.50811659599464,-0.370197728356535,0.515201818645588,0.328743558750768,0.427868432412879
"LOC113254444",21.0660398898946,-1.2890561720646,0.454683000136135,0.000949682716294271,0.0028618575964818
"LOC113254457",1057.84072048046,1.53651904796621,0.192292745167497,2.52836418857233e-16,6.66054148183608e-15
"LOC113254461",12.7131769500607,0.686001620810683,0.435568400435718,0.0570920913143674,0.0998984248734593
"LOC113254484",5.70781941027347,-3.16520245881651,1.58718227730632,0.00226547666982083,0.00613465222803585
"LOC113254515",49.7418197637721,-2.53607980007726,0.330460906404324,1.67488917133756e-15,3.99483701001458e-14
"LOC113254533",44.8098798638249,0.494578442916378,0.264582657235946,0.0443274900868215,0.0804504061729973
"LOC113254535",33.934055978328,0.0783341082234687,0.275966880935809,0.760094393244286,0.82113269927541
"LOC113254606",182.069189319249,-0.388418813350257,0.245167363435158,0.0910270058552796,0.148159958115992
"LOC113254636",175.128681350178,-0.0220721944836594,0.176328486654605,0.896320310113388,0.925528197127555
"LOC113254662",116.778431633836,-0.261357835652984,0.197277518377988,0.167606646989811,0.246743879620347
"LOC113254695",29.9521977122912,-0.319116432470054,0.444054526195464,0.367998693280375,0.468087124272026
"LOC113254711",69.0892744529425,0.369696454572848,0.420328096939938,0.286646572155815,0.383281212011374
"LOC113254719",63.587420335421,1.47370622360133,0.297945687517829,1.42653532013178e-07,9.92445739074734e-07
"LOC113254720",733.592671925265,0.0269215434140363,0.16993039514934,0.871963290354369,0.907491719721364
"LOC113254727",1314.79910294459,-0.419939797795852,0.132087745955308,0.00108658360250523,0.00321835888307054
"LOC113254732",18.9398687448476,0.299432449142175,0.334496967607397,0.314129789507757,0.412498384406809
"LOC113254829",17.5016774729148,0.183489257793047,0.345358435626853,0.547545565015343,0.637871670042663
"LOC113254830",25.7050168697751,0.357568604268027,0.311089943664809,0.203431055569584,0.289841631482334
"LOC113254831",7.75374433343532,0.404733279180933,0.469343219911842,0.272030889397352,0.367234737319112
"LOC113254832",16.4280224553059,1.33866726920928,0.427367581467433,0.000367221145605443,0.00123456251808306
"LOC113254879",13.3188559386022,-0.598650223103484,0.458218052367049,0.103565415449663,0.165363631507739
"LOC113254882",8.20508720423284,0.266981008168258,0.478872751807866,0.467013857707465,0.564072715290273
"LOC113254883",11.0459404570123,0.241455504537264,0.376023310230674,0.454960986125316,0.552235843828611
"LOC113254884",16.4680425458039,0.720720698999084,0.377714833940883,0.0278427532626835,0.0540978198025501
"LOC113254885",11.2220786259249,0.712965459951477,0.442969998627427,0.0508098038697015,0.0903843013807934
"LOC113254891",39.1819446152207,-1.91228027829838,0.381882422412924,7.09266474178459e-08,5.18152039290141e-07
"LOC113254903",23.2032333582957,0.447293249763589,0.62729240260483,0.259137272082968,0.352969042465225
"LOC113254915",49.6135917942256,-0.506335169832966,0.239902220268232,0.0247142923314655,0.0488309929083586
"LOC113254930",6.38298099104802,-2.21046697833373,0.851541396546152,0.000856020185625625,0.00261171240731068
"LOC113254988",41.0207580636626,1.22483377654206,0.310967929933614,2.07998943600687e-05,9.39161257240248e-05
"LOC113254994",2150.37385024056,0.867749637073341,0.166525241407029,8.49940039271567e-08,6.12803990732972e-07
"LOC113254996",8.34219336247146,-0.550077218360424,0.461297449839327,0.135140818307558,0.206103468688188
"LOC113255041",11.3243613080757,-0.0658542713607716,0.414016991703013,0.845226319727745,0.887198605007119
"LOC113255063",8.67609276162593,0.514422655201297,0.460234788507629,0.162003359347327,0.239899261052128
"LOC113255092",19.918035555236,-0.6546668332544,0.475959023370677,0.082932182609483,0.137377102117069
"LOC113255117",6.2042899584388,-1.74399090727751,0.70286309817971,0.00163533245020654,0.00459465420982895
"LOC113255120",13.0040188823405,-1.31942749581269,0.601852082030037,0.00496702264616436,0.0122066206773602
"LOC113255122",14.5594830008183,0.745676445289957,0.468087857558171,0.0484929749816262,0.0868317955184846
"LOC113255127",65.0254710203692,0.794602723827698,0.211224360279967,8.3475158751622e-05,0.00032827006713158
"LOC113255131",1601.44388072135,-0.427865786396486,0.172546834809779,0.01045590826461,0.0233426234341471
"LOC113255222",32.4029391721842,-0.175428770349848,0.471101454769004,0.625107214920033,0.706573316896483
"LOC113255237",27.807714538901,-0.107872817797785,0.374322282562675,0.73540962363863,0.801134419036033
"LOC113255238",45.6097968059872,1.36652644618297,0.315805933695715,3.27426219307372e-06,1.75923067603504e-05
"LOC113255246",433.639742332901,-0.120950980868504,0.118496294710381,0.30027953355615,0.397922799554474
"LOC113255247",259.315422977238,-0.0438011614624287,0.149594286744486,0.763633148967544,0.823846276239434
"LOC113255248",484.020822391439,0.0024912130996516,0.151845618455199,0.987486051135451,0.990798067337883
"LOC113255274",11.3207229752946,0.035034453112127,0.386610375523888,0.916199575960561,0.940443298383478
"LOC113255293",75.5055952833179,1.15499942539263,0.380291454664413,0.000620520572011451,0.00195679615794213
"LOC113255306",148.826296190684,0.445884239174237,0.270986035693844,0.0762355130729849,0.127929819659599
"LOC113255321",8.07560830663526,0.217835467727385,0.497100582046949,0.555693978510702,0.645403659595388
"LOC113255376",2642.05175807281,-0.447618061843092,0.122320970480702,0.000235025298175069,0.000826498607848172
"LOC113255395",4.73275319870271,1.99941819896928,1.06998321013295,0.00503296418073715,0.0123446105878281
"LOC113255429",56.5562799164208,1.0603775211919,0.341140542063536,0.000576656565681684,0.00183453287387919
"LOC113255542",103.262942385894,-0.146662274627138,0.243031196592274,0.520250678971993,0.613224554818731
"LOC113255585",248.398253295902,-13.3439157831081,3.54409085156788,7.89837142067177e-15,1.71260756234468e-13
"LOC113255600",7.71152462278268,0.587215039610659,0.545559851512152,0.142784028581787,0.215709843744632
"LOC113255603",792.143901516112,0.687499700176749,0.161293828903044,1.20149371818887e-05,5.74231360033401e-05
"LOC113255604",5.98881670959435,-0.75743050790956,0.6238623800868,0.0806573683548453,0.134137619095734
"LOC113255605",1092.14640353507,-9.0057982749303,1.24058287995943,1.43877803455664e-14,2.99109921200526e-13
"LOC113255612",1071.60809679086,-10.0389953373635,1.02037954895364,4.14550705620683e-24,2.4068486691464e-22
"LOC113255614",24.4391706325945,-0.787422705548826,0.321722575874044,0.00663830001133609,0.0156950386048048
"LOC113255620",503.20676805553,-14.5250279217097,3.61954303576998,7.0788538639666e-19,2.45465168367407e-17
"LOC113255636",68.5983825340056,1.36182947250018,0.387582225876289,8.80691456023329e-05,0.000344355431963043
"LOC113255641",430.931652273397,-14.1880573309833,3.67739200930852,7.83144520148537e-15,1.70018459786244e-13
"LOC113255650",650.843069273151,-14.9096822949327,3.67995307383971,1.70111346627777e-18,5.63314309189542e-17
"LOC113255657",85.3722038375054,-11.4857283755668,3.44569854764875,6.18331571723484e-10,6.47688560291959e-09
"LOC113255670",7.53296655515652,0.261051342273367,0.480601215525543,0.477127370419761,0.573629066293081
"LOC113255713",30.9809041412743,-0.10175126631334,0.330614406890839,0.728201501047426,0.794851978570629
"LOC113255777",8518.34190579011,-13.7997000313337,1.4255045011629,2.33258164500133e-23,1.27461504750073e-21
"LOC113255782",6844.33897996491,-9.97232561543579,1.4541315329693,2.24703922332757e-13,3.88064993069781e-12
"LOC113255786",126.999539056624,-0.378205577091039,0.185610996065654,0.0345450341956394,0.064960563983916
"LOC113255807",806.59109200449,-8.41925761645489,1.82029607324576,NA,NA
"LOC113255809",114.865650024697,-0.405476773334953,0.910425991558275,NA,NA
"LOC113255817",892.549108142348,-7.88859227063546,1.67625806059148,6.4814760966081e-08,4.7705610135585e-07
"LOC113255853",9.84528978443447,0.0834758385140366,0.406226874797898,0.805791788247023,0.856734313536363
"LOC113255870",1124.7066711863,-7.31601965009627,1.70665893470498,4.31941016832305e-07,2.77718451816853e-06
"LOC113255882",68.9112337152129,-0.253985131548868,0.796633449486159,0.000345694398246559,0.00116931892086082
"LOC113255891",1257.38176108315,-11.4688790114398,1.91881907344159,9.59775723955554e-11,1.16027681697367e-09
"LOC113255895",138.61311934004,-0.872032753826078,0.214100678898656,2.01742926775322e-05,9.15187357337624e-05
"LOC113255904",27.1092920042032,-4.06800674183092,2.33367761987484,0.0013882020818766,0.0039846750276666
"LOC113255925",110.06896081077,-0.491390076186413,1.00956458816146,0.000569894242518076,0.00181662152437133
"LOC113255936",54.5190990131989,-0.189428109675043,0.765472318456439,0.00219957072115674,0.00598336797308835
